TransactionID,ProductID,ProductName,ProductCategory,WarehouseLocation,TransactionType,TransactionDate,Quantity,UnitCost,TotalValue,ReferenceNumber,ReasonCode,StockBefore,StockAfter,ProcessedBy,Notes,CreatedBy,CreatedDate
580,1541,TrekReady Hiking Boots,General,Backup,Sale,2025-09-29 00:00:00,-14,70.17,-982.38,SO-93593,Customer Sale,78,64,warehouse2,Transaction processed for Backup location,system,2025-09-29 00:00:00
581,1542,TrailWalker Hiking Shoes,General,Main,Transfer,2025-12-27 00:00:00,-37,231.16,-8552.92,TRF-5725,Warehouse Transfer,947,910,warehouse2,Transaction processed for Main location,system,2025-12-27 00:00:00
582,3071,Ski Boot Bag - Premium,General,Backup,Transfer,2025-12-05 00:00:00,-40,260.45,-10418.0,TRF-7679,Warehouse Transfer,95,55,system,Transaction processed for Backup location,system,2025-12-05 00:00:00
583,2021,Chef Knife,General,Main,Return,2025-03-11 00:00:00,2,207.74,415.47,RET-53408,Customer Return,531,533,warehouse1,Transaction processed for Main location,system,2025-03-11 00:00:00
584,1521,Adventurer Pro Backpack,General,Main,Sale,2025-12-31 00:00:00,-9,265.0,-2385.0,SO-67670,Customer Sale,557,548,warehouse2,Transaction processed for Main location,system,2025-12-31 00:00:00
585,3061,Professional Ski Helmet,General,Main,Sale,2025-04-08 00:00:00,-41,222.2,-9110.2,SO-28998,Customer Sale,27,-14,system,Transaction processed for Main location,system,2025-04-08 00:00:00
586,2031,Coffee Mug,General,Main,Adjustment,2025-04-05 00:00:00,12,162.08,1944.96,ADJ-586,Cycle Count,1492,1504,warehouse1,Transaction processed for Main location,system,2025-04-05 00:00:00
587,3104,Ski Tuning Bench - Portable,General,Main,Damage,2025-09-11 00:00:00,-7,272.16,-1905.12,DMG-587,Warehouse Damage,108,101,warehouse1,Transaction processed for Main location,system,2025-09-11 00:00:00
588,1551,BaseCamp Folding Table,General,Backup,Sale,2025-07-06 00:00:00,-45,99.2,-4464.0,SO-54913,Customer Sale,17,-28,warehouse2,Transaction processed for Backup location,system,2025-07-06 00:00:00
589,3011,Alpine Pro Racing Skis - 170cm,General,Main,Transfer,2026-01-25 00:00:00,-12,221.46,-2657.52,TRF-7072,Warehouse Transfer,30,18,warehouse1,Transaction processed for Main location,system,2026-01-25 00:00:00
590,3072,Hand Warmers - 10 Pack,General,Backup,Sale,2025-05-20 00:00:00,-47,184.11,-8653.17,SO-41648,Customer Sale,44,-3,warehouse1,Transaction processed for Backup location,system,2025-05-20 00:00:00
591,3012,Mountain Master All-Terrain Skis - 165cm,General,Backup,Receipt,2025-02-17 00:00:00,139,165.28,22973.95,PO-1500,Purchase Order Receipt,74,213,warehouse2,Transaction processed for Backup location,system,2025-02-17 00:00:00
592,2091,Spatula,General,Main,Receipt,2025-01-06 00:00:00,60,235.06,14103.87,PO-6919,Purchase Order Receipt,102,162,warehouse2,Transaction processed for Main location,system,2025-01-06 00:00:00
593,2091,Spatula,General,Main,Return,2026-02-23 00:00:00,3,196.3,588.91,RET-29562,Customer Return,32,35,system,Transaction processed for Main location,system,2026-02-23 00:00:00
594,1542,TrailWalker Hiking Shoes,General,Backup,Sale,2025-10-23 00:00:00,-8,231.16,-1849.28,SO-36935,Customer Sale,528,520,system,Transaction processed for Backup location,system,2025-10-23 00:00:00
595,1581,LED Headlamp - Rechargeable,General,Main,Transfer,2025-09-20 00:00:00,-7,214.15,-1499.05,TRF-8862,Warehouse Transfer,67,60,warehouse1,Transaction processed for Main location,system,2025-09-20 00:00:00
596,3053,Waterproof Ski Pants,General,Main,Sale,2025-04-15 00:00:00,-7,134.38,-940.66,SO-73016,Customer Sale,108,101,warehouse2,Transaction processed for Main location,system,2025-04-15 00:00:00
597,2081,Food Storage Set,General,Main,Sale,2025-01-12 00:00:00,-20,105.95,-2119.0,SO-55152,Customer Sale,55,35,warehouse2,Transaction processed for Main location,system,2025-01-12 00:00:00
598,3103,Snowboard Bindings - Pro,General,Main,Return,2025-11-11 00:00:00,4,172.66,690.62,RET-47648,Customer Return,48,52,system,Transaction processed for Main location,system,2025-11-11 00:00:00
599,3051,Insulated Ski Jacket - Men's,General,Backup,Sale,2025-05-08 00:00:00,-25,306.66,-7666.5,SO-66058,Customer Sale,15,-10,warehouse2,Transaction processed for Backup location,system,2025-05-08 00:00:00
600,1572,MountainDream Sleeping Bag,General,Main,Adjustment,2026-01-17 00:00:00,18,291.37,5244.66,ADJ-600,Physical Count,262,280,system,Transaction processed for Main location,system,2026-01-17 00:00:00
601,1521,Adventurer Pro Backpack,General,Main,Sale,2025-02-01 00:00:00,-15,265.0,-3975.0,SO-88551,Customer Sale,568,553,warehouse1,Transaction processed for Main location,system,2025-02-01 00:00:00
602,2021,Chef Knife,General,Main,Adjustment,2025-04-26 00:00:00,-15,259.67,-3895.05,ADJ-602,Physical Count,586,571,system,Transaction processed for Main location,system,2025-04-26 00:00:00
603,3011,Alpine Pro Racing Skis - 170cm,General,Backup,Receipt,2025-02-21 00:00:00,40,211.58,8463.17,PO-3408,Purchase Order Receipt,66,106,system,Transaction processed for Backup location,system,2025-02-21 00:00:00
604,3071,Ski Boot Bag - Premium,General,Backup,Sale,2025-03-28 00:00:00,-5,260.45,-1302.25,SO-83605,Customer Sale,46,41,warehouse2,Transaction processed for Backup location,system,2025-03-28 00:00:00
605,3052,Thermal Base Layer Set - Women's,General,Backup,Sale,2025-04-01 00:00:00,-12,137.35,-1648.2,SO-79730,Customer Sale,24,12,system,Transaction processed for Backup location,system,2025-04-01 00:00:00
606,1562,PowerBurner Camping Stove,General,Regional,Transfer,2025-01-02 00:00:00,-10,283.09,-2830.9,TRF-7536,Warehouse Transfer,89,79,system,Transaction processed for Regional location,system,2025-01-02 00:00:00
607,1552,TrekMaster Camping Chair,General,Regional,Sale,2025-07-10 00:00:00,-5,246.74,-1233.7,SO-52469,Customer Sale,212,207,warehouse2,Transaction processed for Regional location,system,2025-07-10 00:00:00
608,3011,Alpine Pro Racing Skis - 170cm,General,Main,Sale,2025-03-15 00:00:00,-23,221.46,-5093.58,SO-51700,Customer Sale,3,-20,system,Transaction processed for Main location,system,2025-03-15 00:00:00
609,3051,Insulated Ski Jacket - Men's,General,Backup,Transfer,2025-04-12 00:00:00,-30,306.66,-9199.8,TRF-9605,Warehouse Transfer,48,18,system,Transaction processed for Backup location,system,2025-04-12 00:00:00
610,1511,Alpine Explorer Tent,General,Main,Adjustment,2025-04-13 00:00:00,-7,192.56,-1347.92,ADJ-610,Physical Count,769,762,warehouse2,Transaction processed for Main location,system,2025-04-13 00:00:00
611,2012,Espresso Machine,General,Backup,Sale,2025-03-28 00:00:00,-14,254.94,-3569.16,SO-55785,Customer Sale,417,403,warehouse1,Transaction processed for Backup location,system,2025-03-28 00:00:00
612,2021,Chef Knife,General,Main,Adjustment,2025-06-16 00:00:00,12,259.67,3116.04,ADJ-612,Physical Count,493,505,system,Transaction processed for Main location,system,2025-06-16 00:00:00
613,3104,Ski Tuning Bench - Portable,General,Backup,Transfer,2025-08-14 00:00:00,-15,272.16,-4082.4,TRF-7647,Warehouse Transfer,84,69,system,Transaction processed for Backup location,system,2025-08-14 00:00:00
614,1562,PowerBurner Camping Stove,General,Regional,Receipt,2026-01-07 00:00:00,161,277.09,44611.27,PO-4781,Purchase Order Receipt,2,163,system,Transaction processed for Regional location,system,2026-01-07 00:00:00
615,2112,4-Slice Toaster,General,Main,Transfer,2025-03-17 00:00:00,-19,290.16,-5513.04,TRF-2090,Warehouse Transfer,824,805,system,Transaction processed for Main location,system,2025-03-17 00:00:00
616,3051,Insulated Ski Jacket - Men's,General,Backup,Receipt,2026-01-29 00:00:00,188,298.3,56079.7,PO-5604,Purchase Order Receipt,79,267,warehouse1,Transaction processed for Backup location,system,2026-01-29 00:00:00
617,1532,TrailBlaze Hiking Pants,General,Main,Transfer,2025-11-26 00:00:00,-48,100.6,-4828.8,TRF-5005,Warehouse Transfer,8,-40,warehouse1,Transaction processed for Main location,system,2025-11-26 00:00:00
618,1532,TrailBlaze Hiking Pants,General,Main,Adjustment,2025-01-26 00:00:00,-15,100.6,-1509.0,ADJ-618,Cycle Count,33,18,warehouse1,Transaction processed for Main location,system,2025-01-26 00:00:00
619,1571,CozyNights Sleeping Bag,General,Main,Sale,2025-02-03 00:00:00,-9,277.24,-2495.16,SO-70389,Customer Sale,222,213,system,Transaction processed for Main location,system,2025-02-03 00:00:00
620,1533,RainGuard Hiking Jacket,General,Regional,Receipt,2025-10-11 00:00:00,65,25.12,1632.6,PO-6928,Purchase Order Receipt,660,725,warehouse2,Transaction processed for Regional location,system,2025-10-11 00:00:00
621,3011,Alpine Pro Racing Skis - 170cm,General,Backup,Return,2025-03-31 00:00:00,2,177.17,354.34,RET-76110,Customer Return,57,59,warehouse1,Transaction processed for Backup location,system,2025-03-31 00:00:00
622,1562,PowerBurner Camping Stove,General,Regional,Sale,2025-08-12 00:00:00,-28,283.09,-7926.52,SO-72107,Customer Sale,9,-19,warehouse1,Transaction processed for Regional location,system,2025-08-12 00:00:00
623,1553,Adventure Dining Table,General,Backup,Sale,2025-02-26 00:00:00,-22,257.03,-5654.66,SO-45192,Customer Sale,266,244,warehouse2,Transaction processed for Backup location,system,2025-02-26 00:00:00
624,1562,PowerBurner Camping Stove,General,Regional,Damage,2026-02-07 00:00:00,-9,283.09,-2547.81,DMG-624,Shipping Damage,34,25,warehouse2,Transaction processed for Regional location,system,2026-02-07 00:00:00
625,3032,Comfort Fit Recreational Boots,General,Main,Sale,2025-07-23 00:00:00,-48,227.33,-10911.84,SO-12609,Customer Sale,111,63,system,Transaction processed for Main location,system,2025-07-23 00:00:00
626,3051,Insulated Ski Jacket - Men's,General,Main,Receipt,2025-02-01 00:00:00,182,295.12,53712.13,PO-3757,Purchase Order Receipt,25,207,warehouse2,Transaction processed for Main location,system,2025-02-01 00:00:00
627,3053,Waterproof Ski Pants,General,Backup,Sale,2025-08-01 00:00:00,-5,134.38,-671.9,SO-99564,Customer Sale,84,79,warehouse2,Transaction processed for Backup location,system,2025-08-01 00:00:00
628,3062,Anti-Fog Ski Goggles,General,Backup,Sale,2025-05-25 00:00:00,-43,122.24,-5256.32,SO-70976,Customer Sale,32,-11,system,Transaction processed for Backup location,system,2025-05-25 00:00:00
629,3053,Waterproof Ski Pants,General,Main,Adjustment,2025-06-25 00:00:00,15,134.38,2015.7,ADJ-629,Cycle Count,52,67,system,Transaction processed for Main location,system,2025-06-25 00:00:00
630,3061,Professional Ski Helmet,General,Main,Receipt,2025-10-04 00:00:00,99,230.99,22868.16,PO-3017,Purchase Order Receipt,24,123,warehouse1,Transaction processed for Main location,system,2025-10-04 00:00:00
631,3104,Ski Tuning Bench - Portable,General,Backup,Sale,2025-12-28 00:00:00,-9,272.16,-2449.44,SO-90642,Customer Sale,55,46,warehouse1,Transaction processed for Backup location,system,2025-12-28 00:00:00
632,3101,Winter Boots - Insulated,General,Backup,Damage,2025-07-30 00:00:00,-3,222.23,-666.69,DMG-632,Quality Issue,100,97,system,Transaction processed for Backup location,system,2025-07-30 00:00:00
633,2091,Spatula,General,Backup,Damage,2025-01-20 00:00:00,-3,245.38,-736.14,DMG-633,Shipping Damage,56,53,system,Transaction processed for Backup location,system,2025-01-20 00:00:00
634,2031,Coffee Mug,General,Main,Sale,2025-05-14 00:00:00,-45,162.08,-7293.6,SO-45061,Customer Sale,1311,1266,warehouse2,Transaction processed for Main location,system,2025-05-14 00:00:00
635,3072,Hand Warmers - 10 Pack,General,Backup,Transfer,2025-05-11 00:00:00,-31,184.11,-5707.41,TRF-4081,Warehouse Transfer,33,2,warehouse2,Transaction processed for Backup location,system,2025-05-11 00:00:00
636,1553,Adventure Dining Table,General,Backup,Sale,2025-07-07 00:00:00,-11,257.03,-2827.33,SO-78623,Customer Sale,250,239,warehouse2,Transaction processed for Backup location,system,2025-07-07 00:00:00
637,1551,BaseCamp Folding Table,General,Main,Damage,2025-04-08 00:00:00,-5,99.2,-496.0,DMG-637,Quality Issue,380,375,warehouse2,Transaction processed for Main location,system,2025-04-08 00:00:00
638,2011,Coffee Maker,General,Main,Adjustment,2025-04-02 00:00:00,-7,213.49,-1494.43,ADJ-638,Physical Count,1115,1108,warehouse1,Transaction processed for Main location,system,2025-04-02 00:00:00
639,2061,Mixing Bowl,General,Main,Sale,2025-10-28 00:00:00,-2,166.19,-332.38,SO-92178,Customer Sale,1622,1620,warehouse1,Transaction processed for Main location,system,2025-10-28 00:00:00
640,1531,Summit Breeze Jacket,General,Main,Sale,2025-06-30 00:00:00,-6,311.14,-1866.84,SO-68204,Customer Sale,1064,1058,system,Transaction processed for Main location,system,2025-06-30 00:00:00
641,1523,TrailLite Daypack,General,Backup,Transfer,2025-05-11 00:00:00,-11,218.73,-2406.03,TRF-3936,Warehouse Transfer,335,324,warehouse1,Transaction processed for Backup location,system,2025-05-11 00:00:00
642,3012,Mountain Master All-Terrain Skis - 165cm,General,Main,Sale,2025-11-05 00:00:00,-15,165.61,-2484.15,SO-12503,Customer Sale,35,20,warehouse1,Transaction processed for Main location,system,2025-11-05 00:00:00
643,3051,Insulated Ski Jacket - Men's,General,Main,Adjustment,2025-12-09 00:00:00,-10,306.66,-3066.6,ADJ-643,System Correction,103,93,warehouse2,Transaction processed for Main location,system,2025-12-09 00:00:00
644,3081,All-Temp Ski Wax Kit,General,Main,Receipt,2025-02-03 00:00:00,125,52.86,6607.69,PO-6076,Purchase Order Receipt,110,235,system,Transaction processed for Main location,system,2025-02-03 00:00:00
645,2051,Ice Cream Bowl,General,Main,Sale,2025-09-25 00:00:00,-39,345.04,-13456.56,SO-73203,Customer Sale,9,-30,warehouse2,Transaction processed for Main location,system,2025-09-25 00:00:00
646,1543,TrekStar Hiking Sandals,General,Regional,Sale,2025-10-18 00:00:00,-37,43.94,-1625.78,SO-46940,Customer Sale,479,442,warehouse1,Transaction processed for Regional location,system,2025-10-18 00:00:00
647,1512,SkyView 2-Person Tent,General,Backup,Receipt,2025-08-12 00:00:00,137,60.02,8223.2,PO-6011,Purchase Order Receipt,264,401,system,Transaction processed for Backup location,system,2025-08-12 00:00:00
648,1543,TrekStar Hiking Sandals,General,Regional,Receipt,2025-09-19 00:00:00,176,44.8,7885.31,PO-8784,Purchase Order Receipt,528,704,warehouse2,Transaction processed for Regional location,system,2025-09-19 00:00:00
649,3104,Ski Tuning Bench - Portable,General,Backup,Receipt,2025-03-23 00:00:00,47,282.26,13266.09,PO-1045,Purchase Order Receipt,65,112,warehouse2,Transaction processed for Backup location,system,2025-03-23 00:00:00
650,2061,Mixing Bowl,General,Main,Adjustment,2025-06-27 00:00:00,-1,166.19,-166.19,ADJ-650,Cycle Count,1611,1610,warehouse2,Transaction processed for Main location,system,2025-06-27 00:00:00
651,1562,PowerBurner Camping Stove,General,Backup,Sale,2025-10-14 00:00:00,-7,283.09,-1981.63,SO-80423,Customer Sale,81,74,warehouse2,Transaction processed for Backup location,system,2025-10-14 00:00:00
652,2121,Bamboo Cutting Board Set,General,Main,Transfer,2025-11-21 00:00:00,-42,75.19,-3157.98,TRF-8920,Warehouse Transfer,247,205,system,Transaction processed for Main location,system,2025-11-21 00:00:00
653,1581,LED Headlamp - Rechargeable,General,Main,Sale,2025-07-17 00:00:00,-19,214.15,-4068.85,SO-24842,Customer Sale,55,36,system,Transaction processed for Main location,system,2025-07-17 00:00:00
654,1532,TrailBlaze Hiking Pants,General,Main,Sale,2025-01-08 00:00:00,-46,100.6,-4627.6,SO-26064,Customer Sale,51,5,system,Transaction processed for Main location,system,2025-01-08 00:00:00
655,2112,4-Slice Toaster,General,Main,Receipt,2025-04-08 00:00:00,159,304.5,48415.61,PO-9726,Purchase Order Receipt,898,1057,system,Transaction processed for Main location,system,2025-04-08 00:00:00
656,1561,EcoFire Camping Stove,General,Backup,Sale,2025-07-30 00:00:00,-6,163.13,-978.78,SO-25962,Customer Sale,17,11,warehouse2,Transaction processed for Backup location,system,2025-07-30 00:00:00
657,2031,Coffee Mug,General,Main,Adjustment,2025-03-21 00:00:00,-18,162.08,-2917.44,ADJ-657,Physical Count,1498,1480,system,Transaction processed for Main location,system,2025-03-21 00:00:00
658,2112,4-Slice Toaster,General,Main,Transfer,2026-01-24 00:00:00,-14,290.16,-4062.24,TRF-9599,Warehouse Transfer,821,807,system,Transaction processed for Main location,system,2026-01-24 00:00:00
659,3031,Pro Flex Racing Ski Boots,General,Main,Receipt,2025-02-16 00:00:00,37,90.42,3345.59,PO-8344,Purchase Order Receipt,23,60,warehouse1,Transaction processed for Main location,system,2025-02-16 00:00:00
660,3062,Anti-Fog Ski Goggles,General,Backup,Receipt,2025-08-03 00:00:00,97,125.64,12187.05,PO-8902,Purchase Order Receipt,5,102,system,Transaction processed for Backup location,system,2025-08-03 00:00:00
661,1533,RainGuard Hiking Jacket,General,Backup,Receipt,2025-10-05 00:00:00,147,23.9,3513.3,PO-1401,Purchase Order Receipt,221,368,warehouse2,Transaction processed for Backup location,system,2025-10-05 00:00:00
662,3052,Thermal Base Layer Set - Women's,General,Backup,Receipt,2025-03-04 00:00:00,22,142.51,3135.29,PO-4319,Purchase Order Receipt,59,81,warehouse2,Transaction processed for Backup location,system,2025-03-04 00:00:00
663,2091,Spatula,General,Main,Sale,2026-02-07 00:00:00,-42,245.38,-10305.96,SO-89158,Customer Sale,13,-29,warehouse2,Transaction processed for Main location,system,2026-02-07 00:00:00
664,1572,MountainDream Sleeping Bag,General,Main,Sale,2025-07-21 00:00:00,-6,291.37,-1748.22,SO-69938,Customer Sale,311,305,system,Transaction processed for Main location,system,2025-07-21 00:00:00
665,1542,TrailWalker Hiking Shoes,General,Main,Receipt,2026-01-24 00:00:00,168,222.4,37363.55,PO-2386,Purchase Order Receipt,1041,1209,system,Transaction processed for Main location,system,2026-01-24 00:00:00
666,2081,Food Storage Set,General,Main,Sale,2026-01-26 00:00:00,-2,105.95,-211.9,SO-36042,Customer Sale,112,110,system,Transaction processed for Main location,system,2026-01-26 00:00:00
667,2011,Coffee Maker,General,Main,Transfer,2025-12-17 00:00:00,-49,213.49,-10461.01,TRF-8442,Warehouse Transfer,1175,1126,warehouse2,Transaction processed for Main location,system,2025-12-17 00:00:00
