TransactionID,ProductID,ProductName,ProductCategory,WarehouseLocation,TransactionType,TransactionDate,Quantity,UnitCost,TotalValue,ReferenceNumber,ReasonCode,StockBefore,StockAfter,ProcessedBy,Notes,CreatedBy,CreatedDate
2072,1533,RainGuard Hiking Jacket,General,Backup,Sale,2025-01-15 00:00:00,-11,285.41,-3139.51,SO-18726,Customer Sale,50,39,warehouse2,Transaction processed for Backup location,system,2025-01-15 00:00:00
2073,1562,PowerBurner Camping Stove,General,Backup,Receipt,2025-03-20 00:00:00,99,152.82,15129.49,PO-4688,Purchase Order Receipt,20,119,warehouse1,Transaction processed for Backup location,system,2025-03-20 00:00:00
2074,3013,Beginner's Choice Alpine Skis - 160cm,General,Main,Sale,2025-08-28 00:00:00,-14,251.48,-3520.72,SO-61585,Customer Sale,107,93,warehouse2,Transaction processed for Main location,system,2025-08-28 00:00:00
2075,3053,Waterproof Ski Pants,General,Regional,Sale,2026-02-28 00:00:00,-29,29.05,-842.45,SO-88712,Customer Sale,25,-4,warehouse1,Transaction processed for Regional location,system,2026-02-28 00:00:00
2076,3103,Snowboard Bindings - Pro,General,Backup,Transfer,2025-09-02 00:00:00,-34,203.37,-6914.58,TRF-2163,Warehouse Transfer,51,17,system,Transaction processed for Backup location,system,2025-09-02 00:00:00
2077,1552,TrekMaster Camping Chair,General,Main,Sale,2025-10-13 00:00:00,-15,100.37,-1505.55,SO-37824,Customer Sale,3,-12,warehouse2,Transaction processed for Main location,system,2025-10-13 00:00:00
2078,2031,Coffee Mug,General,Backup,Receipt,2026-02-26 00:00:00,138,79.88,11023.9,PO-8460,Purchase Order Receipt,471,609,system,Transaction processed for Backup location,system,2026-02-26 00:00:00
2079,3072,Hand Warmers - 10 Pack,General,Backup,Transfer,2025-02-09 00:00:00,-7,142.08,-994.56,TRF-5791,Warehouse Transfer,80,73,warehouse2,Transaction processed for Backup location,system,2025-02-09 00:00:00
2080,2022,Fork Set,General,Main,Sale,2025-05-04 00:00:00,-9,82.43,-741.87,SO-35067,Customer Sale,323,314,warehouse2,Transaction processed for Main location,system,2025-05-04 00:00:00
2081,1512,SkyView 2-Person Tent,General,Backup,Damage,2025-10-12 00:00:00,-3,203.36,-610.08,DMG-2081,Quality Issue,19,16,system,Transaction processed for Backup location,system,2025-10-12 00:00:00
2082,3032,Comfort Fit Recreational Boots,General,Backup,Transfer,2026-01-04 00:00:00,-46,46.69,-2147.74,TRF-8078,Warehouse Transfer,52,6,system,Transaction processed for Backup location,system,2026-01-04 00:00:00
2083,3031,Pro Flex Racing Ski Boots,General,Regional,Transfer,2025-10-11 00:00:00,-27,295.37,-7974.99,TRF-5624,Warehouse Transfer,21,-6,system,Transaction processed for Regional location,system,2025-10-11 00:00:00
2084,2091,Spatula,General,Main,Receipt,2025-08-05 00:00:00,65,174.95,11371.82,PO-4674,Purchase Order Receipt,813,878,warehouse1,Transaction processed for Main location,system,2025-08-05 00:00:00
2085,2021,Chef Knife,General,Main,Sale,2025-07-27 00:00:00,-46,192.05,-8834.3,SO-90228,Customer Sale,2297,2251,warehouse1,Transaction processed for Main location,system,2025-07-27 00:00:00
2086,2112,4-Slice Toaster,General,Main,Sale,2025-10-16 00:00:00,-37,127.25,-4708.25,SO-67973,Customer Sale,70,33,warehouse1,Transaction processed for Main location,system,2025-10-16 00:00:00
2087,2061,Mixing Bowl,General,Main,Receipt,2025-09-21 00:00:00,118,130.82,15436.44,PO-8780,Purchase Order Receipt,1468,1586,system,Transaction processed for Main location,system,2025-09-21 00:00:00
2088,3102,Winter Hiking Boots - Waterproof,General,Regional,Transfer,2025-04-28 00:00:00,-21,260.4,-5468.4,TRF-6259,Warehouse Transfer,19,-2,warehouse1,Transaction processed for Regional location,system,2025-04-28 00:00:00
2089,1581,LED Headlamp - Rechargeable,General,Main,Sale,2025-01-18 00:00:00,-41,282.5,-11582.5,SO-20539,Customer Sale,98,57,system,Transaction processed for Main location,system,2025-01-18 00:00:00
2090,1522,SummitClimber Backpack,General,Main,Adjustment,2026-02-12 00:00:00,19,275.29,5230.51,ADJ-2090,Cycle Count,93,112,warehouse1,Transaction processed for Main location,system,2026-02-12 00:00:00
2091,1531,Summit Breeze Jacket,General,Backup,Adjustment,2025-04-10 00:00:00,-12,252.22,-3026.64,ADJ-2091,System Correction,124,112,warehouse2,Transaction processed for Backup location,system,2025-04-10 00:00:00
2092,3072,Hand Warmers - 10 Pack,General,Backup,Transfer,2025-10-17 00:00:00,-24,142.08,-3409.92,TRF-4786,Warehouse Transfer,94,70,warehouse1,Transaction processed for Backup location,system,2025-10-17 00:00:00
2093,3013,Beginner's Choice Alpine Skis - 160cm,General,Main,Receipt,2025-01-03 00:00:00,21,240.57,5051.91,PO-4036,Purchase Order Receipt,109,130,system,Transaction processed for Main location,system,2025-01-03 00:00:00
2094,3052,Thermal Base Layer Set - Women's,General,Main,Sale,2025-09-17 00:00:00,-26,46.87,-1218.62,SO-46990,Customer Sale,99,73,warehouse1,Transaction processed for Main location,system,2025-09-17 00:00:00
2095,3062,Anti-Fog Ski Goggles,General,Backup,Receipt,2025-09-18 00:00:00,172,79.37,13652.34,PO-7936,Purchase Order Receipt,99,271,warehouse2,Transaction processed for Backup location,system,2025-09-18 00:00:00
2096,2112,4-Slice Toaster,General,Main,Sale,2025-02-11 00:00:00,-42,127.25,-5344.5,SO-52537,Customer Sale,136,94,warehouse2,Transaction processed for Main location,system,2025-02-11 00:00:00
2097,3041,Carbon Fiber Racing Poles - 120cm,General,Main,Receipt,2025-10-20 00:00:00,80,293.09,23447.45,PO-9795,Purchase Order Receipt,11,91,system,Transaction processed for Main location,system,2025-10-20 00:00:00
2098,3061,Professional Ski Helmet,General,Main,Receipt,2025-05-06 00:00:00,149,28.22,4205.1,PO-5957,Purchase Order Receipt,8,157,warehouse2,Transaction processed for Main location,system,2025-05-06 00:00:00
2099,1561,EcoFire Camping Stove,General,Backup,Sale,2026-01-05 00:00:00,-8,224.86,-1798.88,SO-53790,Customer Sale,96,88,warehouse2,Transaction processed for Backup location,system,2026-01-05 00:00:00
2100,2031,Coffee Mug,General,Main,Sale,2025-06-13 00:00:00,-32,80.8,-2585.6,SO-27594,Customer Sale,1448,1416,system,Transaction processed for Main location,system,2025-06-13 00:00:00
2101,1553,Adventure Dining Table,General,Main,Sale,2025-05-14 00:00:00,-29,238.43,-6914.47,SO-54388,Customer Sale,43,14,system,Transaction processed for Main location,system,2025-05-14 00:00:00
2102,3061,Professional Ski Helmet,General,Main,Adjustment,2025-04-16 00:00:00,13,27.9,362.7,ADJ-2102,System Correction,12,25,warehouse1,Transaction processed for Main location,system,2025-04-16 00:00:00
2103,1543,TrekStar Hiking Sandals,General,Backup,Receipt,2025-12-07 00:00:00,177,57.82,10234.88,PO-7018,Purchase Order Receipt,45,222,system,Transaction processed for Backup location,system,2025-12-07 00:00:00
2104,1532,TrailBlaze Hiking Pants,General,Main,Adjustment,2025-07-14 00:00:00,10,111.03,1110.3,ADJ-2104,Cycle Count,57,67,system,Transaction processed for Main location,system,2025-07-14 00:00:00
2105,3092,All-Mountain Snowboard - 158cm,General,Main,Receipt,2025-08-31 00:00:00,45,182.77,8224.82,PO-1930,Purchase Order Receipt,95,140,warehouse1,Transaction processed for Main location,system,2025-08-31 00:00:00
2106,3081,All-Temp Ski Wax Kit,General,Backup,Return,2025-07-11 00:00:00,5,136.02,680.12,RET-46030,Customer Return,3,8,warehouse1,Transaction processed for Backup location,system,2025-07-11 00:00:00
2107,3031,Pro Flex Racing Ski Boots,General,Backup,Receipt,2025-12-10 00:00:00,100,281.33,28132.57,PO-4065,Purchase Order Receipt,17,117,system,Transaction processed for Backup location,system,2025-12-10 00:00:00
2108,3042,Aluminum All-Mountain Poles - 115cm,General,Main,Sale,2025-12-07 00:00:00,-24,61.72,-1481.28,SO-53975,Customer Sale,132,108,warehouse2,Transaction processed for Main location,system,2025-12-07 00:00:00
2109,3052,Thermal Base Layer Set - Women's,General,Main,Sale,2025-07-05 00:00:00,-13,46.87,-609.31,SO-93416,Customer Sale,35,22,warehouse2,Transaction processed for Main location,system,2025-07-05 00:00:00
2110,3021,Nordic Classic XC Skis - 185cm,General,Main,Receipt,2025-06-20 00:00:00,118,306.11,36121.02,PO-1050,Purchase Order Receipt,50,168,system,Transaction processed for Main location,system,2025-06-20 00:00:00
2111,2121,Bamboo Cutting Board Set,General,Main,Sale,2025-07-14 00:00:00,-32,325.61,-10419.52,SO-70397,Customer Sale,736,704,warehouse1,Transaction processed for Main location,system,2025-07-14 00:00:00
2112,3042,Aluminum All-Mountain Poles - 115cm,General,Main,Transfer,2025-08-05 00:00:00,-22,61.72,-1357.84,TRF-7500,Warehouse Transfer,69,47,warehouse2,Transaction processed for Main location,system,2025-08-05 00:00:00
2113,1541,TrekReady Hiking Boots,General,Main,Transfer,2025-05-04 00:00:00,-15,162.88,-2443.2,TRF-1175,Warehouse Transfer,46,31,warehouse1,Transaction processed for Main location,system,2025-05-04 00:00:00
2114,3092,All-Mountain Snowboard - 158cm,General,Main,Sale,2026-02-03 00:00:00,-22,179.94,-3958.68,SO-97443,Customer Sale,97,75,warehouse2,Transaction processed for Main location,system,2026-02-03 00:00:00
2115,1531,Summit Breeze Jacket,General,Backup,Sale,2025-12-20 00:00:00,-17,252.22,-4287.74,SO-90217,Customer Sale,46,29,warehouse1,Transaction processed for Backup location,system,2025-12-20 00:00:00
2116,1522,SummitClimber Backpack,General,Backup,Sale,2025-09-09 00:00:00,-31,275.29,-8533.99,SO-89797,Customer Sale,9,-22,system,Transaction processed for Backup location,system,2025-09-09 00:00:00
2117,2051,Ice Cream Bowl,General,Backup,Receipt,2025-10-31 00:00:00,60,57.06,3423.41,PO-5503,Purchase Order Receipt,1230,1290,warehouse1,Transaction processed for Backup location,system,2025-10-31 00:00:00
2118,3013,Beginner's Choice Alpine Skis - 160cm,General,Backup,Sale,2026-01-04 00:00:00,-7,251.48,-1760.36,SO-79484,Customer Sale,11,4,warehouse2,Transaction processed for Backup location,system,2026-01-04 00:00:00
2119,2081,Food Storage Set,General,Main,Receipt,2025-03-07 00:00:00,172,208.7,35896.77,PO-7218,Purchase Order Receipt,308,480,warehouse2,Transaction processed for Main location,system,2025-03-07 00:00:00
2120,2081,Food Storage Set,General,Main,Receipt,2025-03-06 00:00:00,175,224.26,39245.12,PO-4836,Purchase Order Receipt,377,552,warehouse2,Transaction processed for Main location,system,2025-03-06 00:00:00
2121,3102,Winter Hiking Boots - Waterproof,General,Regional,Sale,2025-10-11 00:00:00,-35,260.4,-9114.0,SO-86824,Customer Sale,43,8,system,Transaction processed for Regional location,system,2025-10-11 00:00:00
2122,1552,TrekMaster Camping Chair,General,Main,Adjustment,2026-02-17 00:00:00,15,100.37,1505.55,ADJ-2122,System Correction,23,38,warehouse1,Transaction processed for Main location,system,2026-02-17 00:00:00
2123,3062,Anti-Fog Ski Goggles,General,Backup,Adjustment,2026-01-25 00:00:00,-9,82.02,-738.18,ADJ-2123,System Correction,68,59,system,Transaction processed for Backup location,system,2026-01-25 00:00:00
2124,1562,PowerBurner Camping Stove,General,Main,Receipt,2025-09-23 00:00:00,59,161.09,9504.52,PO-3640,Purchase Order Receipt,47,106,system,Transaction processed for Main location,system,2025-09-23 00:00:00
2125,1571,CozyNights Sleeping Bag,General,Backup,Adjustment,2025-01-28 00:00:00,-1,177.23,-177.23,ADJ-2125,Physical Count,101,100,system,Transaction processed for Backup location,system,2025-01-28 00:00:00
2126,2031,Coffee Mug,General,Backup,Receipt,2025-12-15 00:00:00,84,77.81,6536.24,PO-8745,Purchase Order Receipt,395,479,warehouse2,Transaction processed for Backup location,system,2025-12-15 00:00:00
2127,2022,Fork Set,General,Main,Sale,2025-03-24 00:00:00,-40,82.43,-3297.2,SO-70350,Customer Sale,488,448,system,Transaction processed for Main location,system,2025-03-24 00:00:00
2128,3082,Edge Tuning Tool Set,General,Backup,Sale,2025-02-03 00:00:00,-21,347.07,-7288.47,SO-70491,Customer Sale,30,9,system,Transaction processed for Backup location,system,2025-02-03 00:00:00
2129,1541,TrekReady Hiking Boots,General,Main,Sale,2025-09-01 00:00:00,-40,162.88,-6515.2,SO-73708,Customer Sale,43,3,system,Transaction processed for Main location,system,2025-09-01 00:00:00
2130,1542,TrailWalker Hiking Shoes,General,Main,Transfer,2025-09-03 00:00:00,-19,133.25,-2531.75,TRF-7097,Warehouse Transfer,33,14,system,Transaction processed for Main location,system,2025-09-03 00:00:00
2131,3104,Ski Tuning Bench - Portable,General,Main,Adjustment,2025-10-02 00:00:00,-12,74.04,-888.48,ADJ-2131,Cycle Count,214,202,warehouse1,Transaction processed for Main location,system,2025-10-02 00:00:00
2132,2031,Coffee Mug,General,Main,Sale,2026-02-26 00:00:00,-43,80.8,-3474.4,SO-95012,Customer Sale,1542,1499,warehouse1,Transaction processed for Main location,system,2026-02-26 00:00:00
2133,2022,Fork Set,General,Main,Sale,2025-12-07 00:00:00,-19,82.43,-1566.17,SO-59437,Customer Sale,350,331,system,Transaction processed for Main location,system,2025-12-07 00:00:00
2134,3081,All-Temp Ski Wax Kit,General,Backup,Receipt,2025-12-16 00:00:00,98,171.89,16845.67,PO-4220,Purchase Order Receipt,128,226,system,Transaction processed for Backup location,system,2025-12-16 00:00:00
2135,1531,Summit Breeze Jacket,General,Backup,Receipt,2025-10-02 00:00:00,94,260.67,24503.1,PO-9059,Purchase Order Receipt,106,200,warehouse2,Transaction processed for Backup location,system,2025-10-02 00:00:00
2136,2081,Food Storage Set,General,Main,Transfer,2025-02-22 00:00:00,-33,214.68,-7084.44,TRF-1004,Warehouse Transfer,311,278,system,Transaction processed for Main location,system,2025-02-22 00:00:00
2137,1523,TrailLite Daypack,General,Backup,Transfer,2025-06-10 00:00:00,-44,104.41,-4594.04,TRF-1183,Warehouse Transfer,28,-16,system,Transaction processed for Backup location,system,2025-06-10 00:00:00
2138,3031,Pro Flex Racing Ski Boots,General,Regional,Transfer,2025-08-20 00:00:00,-24,295.37,-7088.88,TRF-9286,Warehouse Transfer,6,-18,warehouse1,Transaction processed for Regional location,system,2025-08-20 00:00:00
2139,2071,Baking Pan,General,Main,Receipt,2026-01-25 00:00:00,147,146.84,21585.46,PO-3467,Purchase Order Receipt,1607,1754,warehouse2,Transaction processed for Main location,system,2026-01-25 00:00:00
2140,3082,Edge Tuning Tool Set,General,Backup,Sale,2025-01-11 00:00:00,-13,347.07,-4511.91,SO-72432,Customer Sale,28,15,warehouse1,Transaction processed for Backup location,system,2025-01-11 00:00:00
2141,2051,Ice Cream Bowl,General,Backup,Transfer,2025-06-01 00:00:00,-33,58.36,-1925.88,TRF-2852,Warehouse Transfer,1236,1203,warehouse2,Transaction processed for Backup location,system,2025-06-01 00:00:00
2142,2012,Espresso Machine,General,Backup,Receipt,2026-01-20 00:00:00,107,241.25,25813.84,PO-9280,Purchase Order Receipt,4182,4289,system,Transaction processed for Backup location,system,2026-01-20 00:00:00
2143,3061,Professional Ski Helmet,General,Main,Receipt,2025-08-31 00:00:00,194,26.82,5203.56,PO-5078,Purchase Order Receipt,89,283,system,Transaction processed for Main location,system,2025-08-31 00:00:00
2144,3091,Freestyle Snowboard - 155cm,General,Main,Transfer,2025-02-09 00:00:00,-17,318.81,-5419.77,TRF-7616,Warehouse Transfer,31,14,warehouse1,Transaction processed for Main location,system,2025-02-09 00:00:00
2145,1512,SkyView 2-Person Tent,General,Main,Transfer,2025-07-04 00:00:00,-5,203.36,-1016.8,TRF-2237,Warehouse Transfer,60,55,warehouse2,Transaction processed for Main location,system,2025-07-04 00:00:00
2146,1531,Summit Breeze Jacket,General,Backup,Sale,2025-07-06 00:00:00,-19,252.22,-4792.18,SO-13324,Customer Sale,18,-1,warehouse2,Transaction processed for Backup location,system,2025-07-06 00:00:00
2147,3031,Pro Flex Racing Ski Boots,General,Backup,Receipt,2025-09-20 00:00:00,191,284.11,54265.08,PO-9905,Purchase Order Receipt,72,263,warehouse2,Transaction processed for Backup location,system,2025-09-20 00:00:00
2148,2051,Ice Cream Bowl,General,Backup,Sale,2025-01-16 00:00:00,-48,58.36,-2801.28,SO-18844,Customer Sale,1346,1298,warehouse1,Transaction processed for Backup location,system,2025-01-16 00:00:00
2149,3032,Comfort Fit Recreational Boots,General,Backup,Sale,2025-08-06 00:00:00,-49,46.69,-2287.81,SO-42555,Customer Sale,12,-37,warehouse2,Transaction processed for Backup location,system,2025-08-06 00:00:00
2150,1563,CompactCook Camping Stove,General,Backup,Adjustment,2025-09-13 00:00:00,-13,298.36,-3878.68,ADJ-2150,Physical Count,103,90,warehouse1,Transaction processed for Backup location,system,2025-09-13 00:00:00
2151,3102,Winter Hiking Boots - Waterproof,General,Backup,Sale,2025-10-20 00:00:00,-23,260.4,-5989.2,SO-85285,Customer Sale,85,62,system,Transaction processed for Backup location,system,2025-10-20 00:00:00
2152,3032,Comfort Fit Recreational Boots,General,Backup,Return,2025-03-19 00:00:00,2,37.35,74.7,RET-81395,Customer Return,146,148,system,Transaction processed for Backup location,system,2025-03-19 00:00:00
2153,2121,Bamboo Cutting Board Set,General,Main,Receipt,2025-07-12 00:00:00,141,335.9,47362.24,PO-2961,Purchase Order Receipt,560,701,warehouse2,Transaction processed for Main location,system,2025-07-12 00:00:00
2154,3031,Pro Flex Racing Ski Boots,General,Backup,Sale,2025-11-23 00:00:00,-7,295.37,-2067.59,SO-55459,Customer Sale,100,93,warehouse1,Transaction processed for Backup location,system,2025-11-23 00:00:00
2155,3032,Comfort Fit Recreational Boots,General,Main,Sale,2026-01-08 00:00:00,-33,46.69,-1540.77,SO-19913,Customer Sale,174,141,warehouse1,Transaction processed for Main location,system,2026-01-08 00:00:00
2156,1542,TrailWalker Hiking Shoes,General,Main,Sale,2025-12-18 00:00:00,-32,133.25,-4264.0,SO-96904,Customer Sale,1,-31,warehouse2,Transaction processed for Main location,system,2025-12-18 00:00:00
2157,1533,RainGuard Hiking Jacket,General,Backup,Sale,2025-09-14 00:00:00,-13,285.41,-3710.33,SO-41409,Customer Sale,57,44,warehouse1,Transaction processed for Backup location,system,2025-09-14 00:00:00
2158,3103,Snowboard Bindings - Pro,General,Backup,Receipt,2025-07-18 00:00:00,12,204.08,2449.01,PO-2375,Purchase Order Receipt,56,68,warehouse2,Transaction processed for Backup location,system,2025-07-18 00:00:00
2159,3072,Hand Warmers - 10 Pack,General,Backup,Damage,2025-11-28 00:00:00,-9,142.08,-1278.72,DMG-2159,Warehouse Damage,96,87,warehouse1,Transaction processed for Backup location,system,2025-11-28 00:00:00
2160,3091,Freestyle Snowboard - 155cm,General,Main,Sale,2025-01-01 00:00:00,-22,318.81,-7013.82,SO-49401,Customer Sale,96,74,warehouse1,Transaction processed for Main location,system,2025-01-01 00:00:00
